access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,query_type,rowcount,access_method,destination,status,anomaly_marker
ACC-001169,2026-04-13 15:44:00,USR-0036,user.0036,Finance,Customer_DB,medium,SELECT,435,BI_Tool,local_workstation,success,
ACC-001466,2026-04-13 15:51:00,USR-0013,user.0013,Marketing,Source_Code,low,SELECT,196,SQL,internal_share,success,
ACC-000926,2026-04-13 15:54:00,USR-0098,user.0098,Engineering,Marketing_Assets,low,SELECT,82,API,cloud_storage,success,
ACC-000104,2026-04-13 16:02:00,USR-0003,user.0003,Finance,GL_Ledger,low,EXPORT,84,SQL,cloud_storage,success,
ACC-001258,2026-04-13 16:02:00,USR-0065,user.0065,Engineering,PII_Database,low,SELECT,132,SQL,local_workstation,success,
ACC-000487,2026-04-13 16:15:00,USR-0032,user.0032,Sales,GL_Ledger,low,API,965,API,local_workstation,success,
ACC-000780,2026-04-13 16:19:00,USR-0089,user.0089,HR,PII_Database,low,API,776,API,cloud_storage,success,
ACC-000402,2026-04-13 16:40:00,USR-0053,user.0053,Engineering,GL_Ledger,low,API,666,SQL,local_workstation,success,
ACC-000971,2026-04-13 16:41:00,USR-0024,user.0024,IT,Source_Code,low,SELECT,948,API,local_workstation,success,
ACC-001042,2026-04-13 16:46:00,USR-0019,user.0019,Marketing,GL_Ledger,medium,API,355,BI_Tool,cloud_storage,success,
ACC-001391,2026-04-13 16:51:00,USR-0055,user.0055,IT,Marketing_Assets,medium,EXPORT,101,SQL,local_workstation,success,
ACC-000863,2026-04-14 01:12:00,USR-0007,user.0007,Engineering,Payroll,restricted,API,225075,API,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-000931,2026-04-14 05:49:00,USR-0098,user.0098,Engineering,PII_Database,low,SELECT,44129,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001243,2026-04-14 05:59:00,USR-0005,user.0005,Finance,PII_Database,low,API,22335,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000155,2026-04-14 05:59:00,USR-0023,user.0023,Marketing,Source_Code,low,SELECT,77166,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001443,2026-04-14 09:13:00,USR-0100,user.0100,HR,GL_Ledger,medium,EXPORT,67,BI_Tool,local_workstation,success,
ACC-000064,2026-04-14 09:18:00,USR-0097,user.0097,IT,Customer_DB,low,SELECT,141,API,local_workstation,success,
ACC-001392,2026-04-14 09:32:00,USR-0073,user.0073,HR,Source_Code,low,API,1283,BI_Tool,local_workstation,success,
ACC-001413,2026-04-14 10:07:00,USR-0012,user.0012,Engineering,Marketing_Assets,low,EXPORT,1100,SQL,local_workstation,success,
ACC-001270,2026-04-14 10:24:00,USR-0014,user.0014,Sales,GL_Ledger,low,SELECT,171,SQL,local_workstation,success,
ACC-000776,2026-04-14 10:29:00,USR-0008,user.0008,HR,Marketing_Assets,restricted,SELECT,214,SQL,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-001246,2026-04-14 10:31:00,USR-0001,user.0001,Sales,Payroll,low,API,47,BI_Tool,local_workstation,success,
ACC-001135,2026-04-14 10:43:00,USR-0067,user.0067,Marketing,GL_Ledger,low,SELECT,169,SQL,local_workstation,success,
ACC-000505,2026-04-14 10:49:00,USR-0072,user.0072,Engineering,PII_Database,low,EXPORT,5201,SQL,local_workstation,success,
ACC-000060,2026-04-14 10:50:00,USR-0078,user.0078,Finance,Marketing_Assets,low,API,61,SQL,internal_share,success,
ACC-000852,2026-04-14 10:58:00,USR-0089,user.0089,HR,PII_Database,low,API,520,SQL,local_workstation,success,
ACC-000815,2026-04-14 11:09:00,USR-0094,user.0094,HR,PII_Database,low,API,790,API,local_workstation,success,
ACC-000939,2026-04-14 11:11:00,USR-0094,user.0094,HR,Customer_DB,low,API,687,SQL,internal_share,success,
ACC-000211,2026-04-14 11:19:00,USR-0043,user.0043,Marketing,Source_Code,low,SELECT,4077,BI_Tool,cloud_storage,success,
ACC-001462,2026-04-14 11:25:00,USR-0063,user.0063,IT,PII_Database,low,EXPORT,439,BI_Tool,local_workstation,success,
ACC-000827,2026-04-14 11:26:00,USR-0044,user.0044,IT,GL_Ledger,low,SELECT,284,SQL,local_workstation,success,
ACC-000752,2026-04-14 11:26:00,USR-0025,user.0025,IT,Customer_DB,medium,API,204,BI_Tool,local_workstation,success,
ACC-000307,2026-04-14 11:38:00,USR-0004,user.0004,Sales,Customer_DB,low,SELECT,665,BI_Tool,local_workstation,success,
ACC-001296,2026-04-14 11:40:00,USR-0065,user.0065,Engineering,Source_Code,low,API,250,BI_Tool,internal_share,success,
ACC-000050,2026-04-14 11:56:00,USR-0070,user.0070,Sales,Payroll,low,EXPORT,1913,SQL,local_workstation,success,
ACC-001435,2026-04-14 11:56:00,USR-0060,user.0060,IT,Source_Code,low,SELECT,312,API,internal_share,success,
ACC-001404,2026-04-14 12:13:00,USR-0041,user.0041,IT,Source_Code,low,API,286,SQL,internal_share,success,
ACC-001057,2026-04-14 12:17:00,USR-0083,user.0083,IT,Source_Code,low,SELECT,217,SQL,local_workstation,success,
ACC-000990,2026-04-14 12:19:00,USR-0002,user.0002,Sales,GL_Ledger,low,API,15208,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000268,2026-04-14 12:20:00,USR-0084,user.0084,Engineering,GL_Ledger,low,API,62,BI_Tool,cloud_storage,success,
ACC-001257,2026-04-14 12:35:00,USR-0043,user.0043,Marketing,GL_Ledger,low,API,6128,SQL,cloud_storage,success,
ACC-001046,2026-04-14 12:44:00,USR-0092,user.0092,HR,GL_Ledger,low,EXPORT,24,API,local_workstation,success,
ACC-000010,2026-04-14 12:49:00,USR-0098,user.0098,Engineering,Marketing_Assets,low,EXPORT,144,BI_Tool,local_workstation,success,
ACC-000749,2026-04-14 13:09:00,USR-0080,user.0080,Sales,GL_Ledger,medium,SELECT,246,API,local_workstation,success,
ACC-001406,2026-04-14 13:14:00,USR-0009,user.0009,Engineering,Payroll,low,EXPORT,1156,SQL,local_workstation,success,
ACC-000550,2026-04-14 13:19:00,USR-0007,user.0007,Engineering,Customer_DB,low,SELECT,1077,SQL,cloud_storage,success,
ACC-001111,2026-04-14 13:38:00,USR-0076,user.0076,Finance,Source_Code,medium,EXPORT,86,SQL,internal_share,success,
ACC-000913,2026-04-14 13:49:00,USR-0028,user.0028,Engineering,Marketing_Assets,low,API,4841,SQL,cloud_storage,success,
ACC-001029,2026-04-14 14:09:00,USR-0093,user.0093,HR,Customer_DB,low,SELECT,872,SQL,local_workstation,success,
ACC-000861,2026-04-14 14:19:00,USR-0075,user.0075,Finance,Payroll,low,EXPORT,2242,API,local_workstation,success,
ACC-001456,2026-04-14 14:23:00,USR-0034,user.0034,Engineering,Source_Code,low,SELECT,112,API,cloud_storage,success,
ACC-000746,2026-04-14 14:28:00,USR-0088,user.0088,IT,PII_Database,low,API,40,BI_Tool,internal_share,success,
ACC-001218,2026-04-14 14:30:00,USR-0043,user.0043,Marketing,Source_Code,low,SELECT,7167,BI_Tool,local_workstation,success,
ACC-000742,2026-04-14 14:45:00,USR-0095,user.0095,Marketing,Customer_DB,low,API,195,BI_Tool,cloud_storage,success,
ACC-000635,2026-04-14 14:51:00,USR-0026,user.0026,Marketing,GL_Ledger,low,API,275,API,internal_share,success,
ACC-000178,2026-04-14 15:09:00,USR-0090,user.0090,HR,Customer_DB,low,SELECT,160,BI_Tool,local_workstation,success,
ACC-000724,2026-04-14 15:16:00,USR-0026,user.0026,Marketing,Customer_DB,low,SELECT,231,API,local_workstation,success,
ACC-001478,2026-04-14 15:27:00,USR-0081,user.0081,Engineering,Source_Code,low,API,642,BI_Tool,local_workstation,success,
ACC-001431,2026-04-14 15:37:00,USR-0083,user.0083,IT,Source_Code,low,SELECT,248,BI_Tool,internal_share,success,
ACC-000075,2026-04-14 15:45:00,USR-0074,user.0074,Sales,Source_Code,low,SELECT,849,API,local_workstation,success,
ACC-000109,2026-04-14 15:47:00,USR-0048,user.0048,Sales,Customer_DB,low,EXPORT,94,API,cloud_storage,success,
ACC-000507,2026-04-14 15:52:00,USR-0048,user.0048,Sales,Customer_DB,low,EXPORT,123,API,internal_share,success,
ACC-000274,2026-04-14 16:03:00,USR-0031,user.0031,Engineering,GL_Ledger,low,SELECT,988,API,local_workstation,success,
ACC-000898,2026-04-14 16:24:00,USR-0094,user.0094,HR,Payroll,low,API,1108,SQL,local_workstation,success,
ACC-000879,2026-04-14 16:29:00,USR-0044,user.0044,IT,Source_Code,low,EXPORT,505,SQL,local_workstation,success,
ACC-001080,2026-04-14 16:30:00,USR-0045,user.0045,IT,Payroll,medium,EXPORT,464,API,internal_share,success,
ACC-000206,2026-04-14 16:35:00,USR-0024,user.0024,IT,Source_Code,low,API,832,SQL,local_workstation,success,
ACC-000893,2026-04-14 16:47:00,USR-0069,user.0069,Finance,Customer_DB,medium,SELECT,29,BI_Tool,cloud_storage,success,
ACC-000750,2026-04-14 16:52:00,USR-0068,user.0068,IT,Customer_DB,low,EXPORT,5865,BI_Tool,local_workstation,success,
ACC-001424,2026-04-15 03:07:00,USR-0030,user.0030,Marketing,GL_Ledger,medium,API,56260,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000502,2026-04-15 05:23:00,USR-0011,user.0011,HR,Marketing_Assets,low,EXPORT,23820,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000834,2026-04-15 09:00:00,USR-0072,user.0072,Engineering,PII_Database,low,SELECT,5996,SQL,cloud_storage,success,
ACC-000002,2026-04-15 09:05:00,USR-0063,user.0063,IT,PII_Database,low,API,487,BI_Tool,local_workstation,success,
ACC-000666,2026-04-15 09:18:00,USR-0054,user.0054,Finance,Marketing_Assets,medium,API,61,BI_Tool,local_workstation,success,
ACC-000865,2026-04-15 09:31:00,USR-0014,user.0014,Sales,Customer_DB,low,EXPORT,197,API,local_workstation,success,
ACC-001075,2026-04-15 09:34:00,USR-0036,user.0036,Finance,Source_Code,low,API,219,SQL,local_workstation,success,
ACC-001090,2026-04-15 09:42:00,USR-0082,user.0082,Marketing,Payroll,low,API,49,BI_Tool,local_workstation,success,
ACC-001167,2026-04-15 10:27:00,USR-0034,user.0034,Engineering,Marketing_Assets,low,API,21191,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001125,2026-04-15 10:33:00,USR-0082,user.0082,Marketing,Source_Code,low,EXPORT,64,API,local_workstation,success,
ACC-000315,2026-04-15 11:10:00,USR-0097,user.0097,IT,Payroll,low,SELECT,189,API,internal_share,success,
ACC-000964,2026-04-15 11:36:00,USR-0039,user.0039,HR,Customer_DB,low,SELECT,778,SQL,internal_share,success,
ACC-001395,2026-04-15 11:41:00,USR-0060,user.0060,IT,Payroll,low,API,214,API,local_workstation,success,
ACC-000656,2026-04-15 11:55:00,USR-0059,user.0059,Finance,PII_Database,medium,EXPORT,577,API,local_workstation,success,
ACC-000629,2026-04-15 12:08:00,USR-0081,user.0081,Engineering,Customer_DB,medium,EXPORT,392,BI_Tool,local_workstation,success,
ACC-000880,2026-04-15 12:16:00,USR-0023,user.0023,Marketing,Marketing_Assets,low,API,958,API,local_workstation,success,
ACC-000642,2026-04-15 12:17:00,USR-0029,user.0029,Marketing,Payroll,low,EXPORT,75,SQL,local_workstation,success,
ACC-000061,2026-04-15 12:26:00,USR-0056,user.0056,IT,GL_Ledger,low,EXPORT,177,BI_Tool,local_workstation,success,
ACC-000648,2026-04-15 12:40:00,USR-0018,user.0018,IT,GL_Ledger,low,API,516,API,local_workstation,success,
ACC-000773,2026-04-15 12:41:00,USR-0044,user.0044,IT,PII_Database,low,API,642,API,local_workstation,success,
ACC-000590,2026-04-15 13:24:00,USR-0020,user.0020,Finance,Source_Code,low,EXPORT,1813,API,local_workstation,success,
ACC-001421,2026-04-15 13:34:00,USR-0028,user.0028,Engineering,Marketing_Assets,low,EXPORT,4141,BI_Tool,internal_share,success,
ACC-000668,2026-04-15 13:36:00,USR-0057,user.0057,Marketing,Source_Code,low,SELECT,553,BI_Tool,internal_share,success,
ACC-001459,2026-04-15 13:36:00,USR-0029,user.0029,Marketing,Marketing_Assets,low,EXPORT,183,SQL,local_workstation,success,
ACC-000851,2026-04-15 14:00:00,USR-0069,user.0069,Finance,GL_Ledger,medium,API,46,SQL,local_workstation,success,
ACC-000008,2026-04-15 14:11:00,USR-0062,user.0062,Engineering,GL_Ledger,medium,SELECT,76,BI_Tool,local_workstation,success,
ACC-000906,2026-04-15 14:11:00,USR-0020,user.0020,Finance,Customer_DB,low,EXPORT,1165,API,local_workstation,success,
ACC-000323,2026-04-15 14:17:00,USR-0096,user.0096,IT,Payroll,low,SELECT,2623,BI_Tool,internal_share,success,
ACC-000219,2026-04-15 14:25:00,USR-0029,user.0029,Marketing,Customer_DB,low,EXPORT,131,SQL,internal_share,success,
ACC-000278,2026-04-15 14:26:00,USR-0058,user.0058,Marketing,Payroll,low,EXPORT,452,BI_Tool,local_workstation,success,
ACC-000046,2026-04-15 14:43:00,USR-0016,user.0016,IT,PII_Database,low,EXPORT,487,SQL,local_workstation,success,
ACC-000767,2026-04-15 14:46:00,USR-0080,user.0080,Sales,Customer_DB,low,SELECT,628,SQL,cloud_storage,success,
ACC-000712,2026-04-15 14:54:00,USR-0050,user.0050,Finance,Marketing_Assets,low,API,254,BI_Tool,local_workstation,success,
ACC-000022,2026-04-15 15:03:00,USR-0070,user.0070,Sales,PII_Database,low,EXPORT,1438,SQL,local_workstation,success,
ACC-000761,2026-04-15 15:07:00,USR-0091,user.0091,Finance,Source_Code,low,API,409,API,cloud_storage,success,
ACC-001312,2026-04-15 15:10:00,USR-0045,user.0045,IT,Customer_DB,low,EXPORT,431,BI_Tool,internal_share,success,
ACC-000470,2026-04-15 15:10:00,USR-0067,user.0067,Marketing,PII_Database,low,EXPORT,210,API,local_workstation,success,
ACC-000969,2026-04-15 15:17:00,USR-0015,user.0015,Finance,Payroll,restricted,API,71,API,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-001087,2026-04-15 15:23:00,USR-0023,user.0023,Marketing,Payroll,low,EXPORT,566,API,local_workstation,success,
ACC-000172,2026-04-15 15:34:00,USR-0039,user.0039,HR,Customer_DB,low,EXPORT,1073,SQL,local_workstation,success,
ACC-001308,2026-04-15 15:46:00,USR-0079,user.0079,Sales,Source_Code,low,API,723,BI_Tool,internal_share,success,
ACC-001474,2026-04-15 15:50:00,USR-0044,user.0044,IT,Source_Code,low,SELECT,513,BI_Tool,local_workstation,success,
ACC-000398,2026-04-15 16:02:00,USR-0066,user.0066,Finance,GL_Ledger,low,SELECT,164,SQL,internal_share,success,
ACC-000762,2026-04-15 16:07:00,USR-0063,user.0063,IT,GL_Ledger,low,SELECT,826,BI_Tool,internal_share,success,
ACC-001202,2026-04-15 16:07:00,USR-0090,user.0090,HR,Marketing_Assets,low,EXPORT,104,BI_Tool,internal_share,success,
ACC-001351,2026-04-15 16:15:00,USR-0074,user.0074,Sales,Customer_DB,low,EXPORT,881,API,local_workstation,success,
ACC-000028,2026-04-15 16:22:00,USR-0020,user.0020,Finance,Source_Code,low,SELECT,1353,API,internal_share,success,
ACC-000850,2026-04-15 16:23:00,USR-0067,user.0067,Marketing,GL_Ledger,low,EXPORT,313,BI_Tool,local_workstation,success,
ACC-000766,2026-04-15 16:29:00,USR-0011,user.0011,HR,Source_Code,low,SELECT,477,API,local_workstation,success,
ACC-000080,2026-04-15 16:43:00,USR-0064,user.0064,Finance,Marketing_Assets,low,EXPORT,1078,API,local_workstation,success,
ACC-000123,2026-04-15 16:43:00,USR-0010,user.0010,Engineering,Marketing_Assets,medium,API,941,API,local_workstation,success,
ACC-001285,2026-04-15 16:44:00,USR-0072,user.0072,Engineering,Payroll,low,API,5887,BI_Tool,internal_share,success,
ACC-000798,2026-04-15 16:46:00,USR-0002,user.0002,Sales,Payroll,low,EXPORT,23231,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000951,2026-04-16 03:15:00,USR-0015,user.0015,Finance,GL_Ledger,restricted,SELECT,237633,BI_Tool,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-001448,2026-04-16 03:48:00,USR-0080,user.0080,Sales,Source_Code,low,SELECT,78705,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000825,2026-04-16 09:07:00,USR-0097,user.0097,IT,Source_Code,medium,SELECT,149,SQL,local_workstation,success,
ACC-001104,2026-04-16 09:10:00,USR-0083,user.0083,IT,Marketing_Assets,low,API,11509,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000719,2026-04-16 09:20:00,USR-0090,user.0090,HR,Payroll,low,SELECT,176,API,local_workstation,success,
ACC-001282,2026-04-16 09:20:00,USR-0022,user.0022,Marketing,Payroll,low,EXPORT,604,API,cloud_storage,success,
ACC-001069,2026-04-16 09:23:00,USR-0073,user.0073,HR,PII_Database,medium,SELECT,1270,BI_Tool,local_workstation,success,
ACC-000647,2026-04-16 09:56:00,USR-0075,user.0075,Finance,Customer_DB,low,EXPORT,1936,BI_Tool,local_workstation,success,
ACC-001020,2026-04-16 10:10:00,USR-0051,user.0051,IT,Payroll,low,EXPORT,84,API,local_workstation,success,
ACC-001145,2026-04-16 10:17:00,USR-0077,user.0077,Marketing,Payroll,low,SELECT,199,API,internal_share,success,
ACC-000209,2026-04-16 10:23:00,USR-0039,user.0039,HR,Marketing_Assets,low,API,917,SQL,local_workstation,success,
ACC-000792,2026-04-16 11:11:00,USR-0086,user.0086,Sales,Payroll,low,EXPORT,13,BI_Tool,internal_share,success,
ACC-000486,2026-04-16 11:12:00,USR-0070,user.0070,Sales,GL_Ledger,low,SELECT,2919,API,local_workstation,success,
ACC-001314,2026-04-16 11:22:00,USR-0001,user.0001,Sales,Customer_DB,low,EXPORT,26,API,local_workstation,success,
ACC-001150,2026-04-16 11:29:00,USR-0002,user.0002,Sales,Marketing_Assets,low,API,718,SQL,local_workstation,success,
ACC-000163,2026-04-16 11:29:00,USR-0018,user.0018,IT,Marketing_Assets,low,EXPORT,749,API,internal_share,success,
ACC-000605,2026-04-16 11:36:00,USR-0081,user.0081,Engineering,Marketing_Assets,medium,SELECT,403,BI_Tool,cloud_storage,success,
ACC-001030,2026-04-16 11:41:00,USR-0073,user.0073,HR,Payroll,medium,API,731,API,local_workstation,success,
ACC-000433,2026-04-16 11:57:00,USR-0064,user.0064,Finance,Payroll,medium,EXPORT,44212,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000999,2026-04-16 12:05:00,USR-0002,user.0002,Sales,PII_Database,low,EXPORT,20199,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001385,2026-04-16 12:17:00,USR-0091,user.0091,Finance,GL_Ledger,low,API,407,BI_Tool,local_workstation,success,
ACC-001253,2026-04-16 12:21:00,USR-0035,user.0035,Sales,Customer_DB,low,API,322,SQL,local_workstation,success,
ACC-000341,2026-04-16 12:32:00,USR-0010,user.0010,Engineering,Payroll,low,SELECT,573,SQL,internal_share,success,
ACC-000621,2026-04-16 12:39:00,USR-0009,user.0009,Engineering,Marketing_Assets,low,EXPORT,688,SQL,internal_share,success,
ACC-000599,2026-04-16 12:45:00,USR-0074,user.0074,Sales,Source_Code,low,SELECT,746,SQL,local_workstation,success,
ACC-001152,2026-04-16 13:00:00,USR-0007,user.0007,Engineering,Source_Code,low,SELECT,814,BI_Tool,internal_share,success,
ACC-001151,2026-04-16 13:04:00,USR-0039,user.0039,HR,Source_Code,low,API,1587,SQL,local_workstation,success,
ACC-000311,2026-04-16 13:05:00,USR-0061,user.0061,HR,Payroll,low,EXPORT,1117,SQL,local_workstation,success,
ACC-001245,2026-04-16 13:08:00,USR-0094,user.0094,HR,PII_Database,medium,API,549,SQL,internal_share,success,
ACC-000708,2026-04-16 13:09:00,USR-0052,user.0052,Marketing,Payroll,low,SELECT,401,API,local_workstation,success,
ACC-000336,2026-04-16 13:16:00,USR-0084,user.0084,Engineering,Marketing_Assets,low,API,118,API,local_workstation,success,
ACC-001144,2026-04-16 13:23:00,USR-0085,user.0085,HR,Source_Code,low,API,549,API,internal_share,success,
ACC-001373,2026-04-16 13:41:00,USR-0065,user.0065,Engineering,Source_Code,low,API,160,API,internal_share,success,
ACC-001263,2026-04-16 13:58:00,USR-0036,user.0036,Finance,Payroll,low,API,402,BI_Tool,local_workstation,success,
ACC-000600,2026-04-16 14:07:00,USR-0073,user.0073,HR,PII_Database,low,API,1010,API,cloud_storage,success,
ACC-000298,2026-04-16 14:11:00,USR-0082,user.0082,Marketing,Marketing_Assets,medium,EXPORT,76,SQL,local_workstation,success,
ACC-000324,2026-04-16 14:52:00,USR-0095,user.0095,Marketing,PII_Database,low,API,117,BI_Tool,internal_share,success,
ACC-000345,2026-04-16 15:00:00,USR-0055,user.0055,IT,GL_Ledger,low,EXPORT,99,API,local_workstation,success,
ACC-000751,2026-04-16 15:08:00,USR-0096,user.0096,IT,Source_Code,low,API,1988,API,local_workstation,success,
ACC-001044,2026-04-16 15:38:00,USR-0055,user.0055,IT,PII_Database,medium,SELECT,239,BI_Tool,local_workstation,success,
ACC-000518,2026-04-16 15:41:00,USR-0026,user.0026,Marketing,Marketing_Assets,medium,SELECT,220,SQL,local_workstation,success,
ACC-000488,2026-04-16 15:43:00,USR-0083,user.0083,IT,GL_Ledger,low,EXPORT,44139,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000232,2026-04-16 15:45:00,USR-0088,user.0088,IT,GL_Ledger,low,SELECT,54,BI_Tool,local_workstation,success,
ACC-000770,2026-04-16 15:47:00,USR-0039,user.0039,HR,Customer_DB,low,EXPORT,1595,API,local_workstation,success,
ACC-000853,2026-04-16 15:51:00,USR-0004,user.0004,Sales,Source_Code,medium,SELECT,251,SQL,internal_share,success,
ACC-000929,2026-04-16 15:59:00,USR-0048,user.0048,Sales,Payroll,low,EXPORT,92,BI_Tool,local_workstation,success,
ACC-000784,2026-04-16 16:01:00,USR-0057,user.0057,Marketing,Marketing_Assets,low,EXPORT,1191,SQL,local_workstation,success,
ACC-000429,2026-04-16 16:10:00,USR-0078,user.0078,Finance,Marketing_Assets,low,SELECT,36,API,local_workstation,success,
ACC-000683,2026-04-16 16:14:00,USR-0039,user.0039,HR,PII_Database,low,API,643,BI_Tool,local_workstation,success,
ACC-000651,2026-04-16 16:17:00,USR-0076,user.0076,Finance,Customer_DB,medium,EXPORT,33,BI_Tool,local_workstation,success,
ACC-000876,2026-04-16 16:17:00,USR-0092,user.0092,HR,PII_Database,low,SELECT,44,SQL,internal_share,success,
ACC-001132,2026-04-16 16:22:00,USR-0004,user.0004,Sales,Payroll,low,SELECT,366,SQL,cloud_storage,success,
ACC-001360,2026-04-16 16:43:00,USR-0040,user.0040,Finance,Customer_DB,low,API,315,BI_Tool,internal_share,success,
ACC-000942,2026-04-16 16:43:00,USR-0031,user.0031,Engineering,GL_Ledger,low,API,845,API,local_workstation,success,
ACC-001415,2026-04-16 16:47:00,USR-0013,user.0013,Marketing,Marketing_Assets,low,SELECT,288,SQL,local_workstation,success,
ACC-001248,2026-04-16 16:50:00,USR-0086,user.0086,Sales,Source_Code,low,SELECT,22,SQL,local_workstation,success,
ACC-000583,2026-04-16 16:54:00,USR-0045,user.0045,IT,Customer_DB,low,API,301,SQL,internal_share,success,
ACC-000963,2026-04-17 01:18:00,USR-0010,user.0010,Engineering,Marketing_Assets,medium,SELECT,41195,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001331,2026-04-17 02:21:00,USR-0049,user.0049,Marketing,PII_Database,restricted,API,239161,SQL,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-000335,2026-04-17 02:57:00,USR-0020,user.0020,Finance,Customer_DB,medium,API,64614,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000516,2026-04-17 03:14:00,USR-0074,user.0074,Sales,PII_Database,low,SELECT,57449,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000434,2026-04-17 05:14:00,USR-0090,user.0090,HR,PII_Database,low,API,79497,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000269,2026-04-17 09:11:00,USR-0016,user.0016,IT,Payroll,low,SELECT,282,BI_Tool,local_workstation,success,
ACC-000653,2026-04-17 09:27:00,USR-0099,user.0099,IT,GL_Ledger,low,EXPORT,118,BI_Tool,local_workstation,success,
ACC-000705,2026-04-17 10:07:00,USR-0057,user.0057,Marketing,GL_Ledger,low,API,563,SQL,local_workstation,success,
ACC-000797,2026-04-17 10:10:00,USR-0006,user.0006,IT,Customer_DB,medium,API,445,BI_Tool,internal_share,success,
ACC-001403,2026-04-17 10:10:00,USR-0023,user.0023,Marketing,Marketing_Assets,low,EXPORT,1051,API,local_workstation,success,
ACC-001165,2026-04-17 10:15:00,USR-0016,user.0016,IT,Payroll,medium,EXPORT,274,SQL,local_workstation,success,
ACC-000071,2026-04-17 10:22:00,USR-0097,user.0097,IT,Payroll,low,API,119,API,local_workstation,success,
ACC-000357,2026-04-17 10:46:00,USR-0100,user.0100,HR,Payroll,low,EXPORT,77,BI_Tool,cloud_storage,success,
ACC-000910,2026-04-17 10:52:00,USR-0054,user.0054,Finance,Customer_DB,low,API,73,BI_Tool,local_workstation,success,
ACC-000510,2026-04-17 11:06:00,USR-0071,user.0071,Finance,Source_Code,low,API,1027,SQL,local_workstation,success,
ACC-000085,2026-04-17 11:23:00,USR-0057,user.0057,Marketing,Source_Code,low,API,764,API,local_workstation,success,
ACC-001427,2026-04-17 11:23:00,USR-0034,user.0034,Engineering,Marketing_Assets,low,API,19964,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000764,2026-04-17 11:26:00,USR-0001,user.0001,Sales,GL_Ledger,low,EXPORT,63,SQL,local_workstation,success,
ACC-000725,2026-04-17 11:36:00,USR-0091,user.0091,Finance,Payroll,medium,EXPORT,273,API,internal_share,success,
ACC-000255,2026-04-17 12:47:00,USR-0078,user.0078,Finance,Customer_DB,low,EXPORT,45,BI_Tool,internal_share,success,
ACC-000078,2026-04-17 12:57:00,USR-0068,user.0068,IT,PII_Database,medium,SELECT,6378,SQL,local_workstation,success,
ACC-001423,2026-04-17 13:04:00,USR-0098,user.0098,Engineering,Marketing_Assets,low,SELECT,180,SQL,local_workstation,success,
ACC-001304,2026-04-17 13:05:00,USR-0090,user.0090,HR,Source_Code,low,SELECT,203,SQL,local_workstation,success,
ACC-000347,2026-04-17 13:10:00,USR-0050,user.0050,Finance,Payroll,medium,API,163,API,local_workstation,success,
ACC-000430,2026-04-17 13:10:00,USR-0085,user.0085,HR,Marketing_Assets,low,SELECT,701,SQL,local_workstation,success,
ACC-000860,2026-04-17 13:22:00,USR-0003,user.0003,Finance,GL_Ledger,restricted,SELECT,58,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000524,2026-04-17 13:35:00,USR-0002,user.0002,Sales,Marketing_Assets,low,API,34681,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000530,2026-04-17 13:51:00,USR-0031,user.0031,Engineering,GL_Ledger,low,API,377,BI_Tool,local_workstation,success,
ACC-000265,2026-04-17 14:03:00,USR-0059,user.0059,Finance,Source_Code,low,SELECT,479,API,local_workstation,success,
ACC-001070,2026-04-17 14:23:00,USR-0047,user.0047,IT,PII_Database,low,SELECT,21,API,local_workstation,success,
ACC-001363,2026-04-17 14:24:00,USR-0041,user.0041,IT,Marketing_Assets,low,EXPORT,263,SQL,local_workstation,success,
ACC-000348,2026-04-17 14:27:00,USR-0077,user.0077,Marketing,Payroll,low,EXPORT,233,SQL,cloud_storage,success,
